caseId,nytSalience,cqSalience
2004-008,0,0
2004-009,0,0
2004-010,0,0
2004-011,0,0
2004-012,0,0
2004-013,0,0
2004-014,1,0
2004-015,0,0
2004-016,0,0
2004-017,0,0
2004-018,0,0
2004-019,0,0
2004-020,0,0
2004-021,0,0
2004-022,0,0
2004-023,0,0
2004-024,1,1
2004-025,0,0
2004-026,0,0
2004-027,0,0
2004-028,0,0
2004-029,0,0
2004-030,0,0
2004-031,0,0
2004-032,0,0
2004-033,1,0
2004-034,0,0
2004-035,1,1
2004-036,0,0
2004-037,0,0
2004-038,0,0
2004-039,0,0
2004-040,0,0
2004-041,0,0
2004-042,0,0
2004-043,0,0
2004-044,0,0
2004-045,1,1
2004-046,0,0
2004-047,0,0
2004-048,0,0
2004-049,0,0
2004-050,0,1
2004-051,1,1
2004-052,0,1
2004-053,0,0
2004-054,1,1
2004-055,0,0
2004-056,0,0
2004-057,0,0
2004-058,0,0
2004-059,0,0
2004-060,0,0
2004-061,1,0
2004-062,0,0
2004-063,0,0
2004-064,0,0
2004-065,0,0
2004-066,0,0
2004-067,0,0
2004-068,0,0
2004-069,1,1
2004-070,0,0
2004-071,0,0
2004-072,0,0
2004-073,0,0
2004-074,0,0
2004-075,1,0
2004-076,0,1
2004-077,0,0
2004-078,1,0
2004-079,1,1
2004-080,0,0
2005-001,0,0
2005-002,0,0
2005-003,0,0
2005-004,0,0
2005-005,0,0
2005-006,0,0
2005-007,0,0
2005-008,0,0
2005-009,0,0
2005-010,0,0
2005-011,0,0
2005-012,0,0
2005-013,0,0
2005-014,0,0
2005-015,0,0
2005-016,0,0
2005-017,0,0
2005-018,1,1
2005-019,0,0
2005-020,1,0
2005-021,0,0
2005-022,0,0
2005-023,0,0
2005-024,0,0
2005-025,0,1
2005-026,0,0
2005-027,0,0
2005-028,0,0
2005-029,0,0
2005-030,0,0
2005-031,0,0
2005-032,0,0
2005-033,0,0
2005-034,0,0
2005-035,0,0
2005-036,0,0
2005-037,0,0
2005-038,0,0
2005-039,1,1
2005-040,0,0
2005-041,0,0
2005-042,0,1
2005-043,0,0
2005-044,0,0
2005-045,0,0
2005-046,0,0
2005-047,0,0
2005-048,0,0
2005-049,0,0
2005-050,0,0
2005-051,0,0
2005-052,0,0
2005-053,0,0
2005-054,0,0
2005-055,0,0
2005-056,0,0
2005-057,0,0
2005-058,0,1
2005-059,0,0
2005-060,0,0
2005-061,0,0
2005-062,0,0
2005-063,0,0
2005-064,1,0
2005-065,0,1
2005-066,0,0
2005-067,0,0
2005-068,0,0
2005-069,1,0
2005-070,0,0
2005-071,0,0
2005-072,0,0
2005-073,0,0
2005-074,0,0
2005-075,0,0
2005-076,0,0
2005-077,0,0
2005-078,0,0
2005-079,0,0
2005-080,0,0
2005-081,1,1
2005-082,0,0
2005-083,0,0
2005-084,1,1
2005-085,0,0
2005-086,1,1
2005-087,0,0
2006-001,0,0
2006-002,0,0
2006-003,0,0
2006-004,0,0
2006-005,0,0
2006-006,0,0
2006-007,0,0
2006-008,0,0
2006-009,0,0
2006-010,0,0
2006-011,0,0
2006-012,0,0
2006-013,0,0
2006-014,0,0
2006-015,0,0
2006-016,0,0
2006-017,0,0
2006-018,0,0
2006-019,0,0
2006-020,0,0
2006-021,0,0
2006-022,0,0
2006-023,0,0
2006-024,0,0
2006-025,0,0
2006-026,1,1
2006-027,0,0
2006-028,0,0
2006-029,0,0
2006-030,0,0
2006-031,1,1
2006-032,0,0
2006-033,0,0
2006-034,0,0
2006-035,0,0
2006-036,0,0
2006-037,0,0
2006-038,0,0
2006-039,0,0
2006-040,0,0
2006-041,0,0
2006-042,0,0
2006-043,0,0
2006-044,0,0
2006-045,0,0
2006-046,0,0
2006-047,0,0
2006-048,1,1
2006-049,0,0
2006-050,0,0
2006-051,0,0
2006-052,0,0
2006-053,0,0
2006-054,0,0
2006-055,0,0
2006-056,0,0
2006-057,0,0
2006-058,0,0
2006-059,0,0
2006-060,0,0
2006-061,0,0
2006-062,0,0
2006-063,0,0
2006-064,0,0
2006-065,0,0
2006-066,1,0
2006-067,0,0
2006-068,0,1
2006-069,1,1
2006-070,0,0
2006-071,0,0
2006-072,0,0
2006-073,1,1
2006-074,0,1
2006-075,0,0
2007-001,0,0
2007-002,0,0
2007-003,0,0
2007-004,0,0
2007-005,1,0
2007-006,0,0
2007-007,1,0
2007-008,0,0
2007-009,0,0
2007-010,0,0
2007-011,0,0
2007-012,0,0
2007-013,0,0
2007-014,0,0
2007-015,0,0
2007-016,0,0
2007-017,1,0
2007-018,0,0
2007-019,0,0
2007-020,0,0
2007-021,0,0
2007-022,0,0
2007-023,0,0
2007-024,0,0
2007-025,0,0
2007-026,0,1
2007-027,0,0
2007-028,0,0
2007-029,0,0
2007-030,0,0
2007-031,1,1
2007-032,0,0
2007-033,0,0
2007-034,0,0
2007-035,0,1
2007-036,0,0
2007-037,0,0
2007-038,0,0
2007-039,0,0
2007-040,0,0
2007-041,0,0
2007-042,1,0
2007-043,1,0
2007-044,0,0
2007-045,0,0
2007-046,0,0
2007-047,0,0
2007-048,0,0
2007-049,0,0
2007-050,0,0
2007-051,0,0
2007-052,0,0
2007-053,1,1
2007-054,0,0
2007-055,0,0
2007-056,0,0
2007-057,0,0
2007-058,0,0
2007-059,0,0
2007-060,0,0
2007-061,0,0
2007-062,0,0
2007-063,0,0
2007-064,0,0
2007-065,0,0
2007-066,0,0
2007-067,0,0
2007-068,1,1
2007-069,0,0
2007-070,0,0
2007-071,1,1
2007-072,0,1
2007-073,0,0
2008-001,0,0
2008-002,0,0
2008-003,0,0
2008-004,0,0
2008-005,0,0
2008-006,0,0
2008-007,0,0
2008-008,0,0
2008-009,0,0
2008-010,0,0
2008-011,0,0
2008-012,0,0
2008-013,0,0
2008-014,0,0
2008-015,0,0
2008-016,0,0
2008-017,0,0
2008-018,0,0
2008-019,0,0
2008-020,0,0
2008-021,0,0
2008-022,0,0
2008-023,0,0
2008-024,0,0
2008-025,0,0
2008-026,0,0
2008-027,0,0
2008-028,0,0
2008-029,1,0
2008-030,1,0
2008-031,0,0
2008-032,0,0
2008-033,0,0
2008-034,0,0
2008-035,0,0
2008-036,0,0
2008-037,0,0
2008-038,0,0
2008-039,0,0
2008-040,0,0
2008-041,0,0
2008-042,0,0
2008-043,0,0
2008-044,0,0
2008-045,0,0
2008-046,0,0
2008-047,0,0
2008-048,0,0
2008-049,0,0
2008-050,0,0
2008-051,0,0
2008-052,0,0
2008-053,0,0
2008-054,0,0
2008-055,0,0
2008-056,0,0
2008-057,0,0
2008-058,0,0
2008-059,0,0
2008-060,0,0
2008-061,0,0
2008-062,0,0
2008-063,0,0
2008-064,1,1
2008-065,0,0
2008-066,0,0
2008-067,0,0
2008-068,0,0
2008-069,0,0
2008-070,0,0
2008-071,0,1
2008-072,0,0
2008-073,0,0
2008-074,0,0
2008-075,1,0
2008-076,0,0
2008-077,0,0
2008-078,1,1
2008-079,0,1
2008-080,0,0
2008-081,0,0
2008-082,0,0
2008-083,1,1
2009-001,0,0
2009-002,0,0
2009-003,0,0
2009-004,0,0
2009-005,0,0
2009-006,0,0
2009-007,0,0
2009-008,0,0
2009-009,0,0
2009-010,0,0
2009-011,0,0
2009-012,1,1
2009-013,0,0
2009-014,0,0
2009-015,0,0
2009-016,0,0
2009-017,0,0
2009-018,0,0
2009-019,0,0
2009-020,0,0
2009-021,0,0
2009-022,0,0
2009-023,0,0
2009-024,0,0
2009-025,0,0
2009-026,0,0
2009-027,0,0
2009-028,0,0
2009-029,0,0
2009-030,0,0
2009-031,0,0
2009-032,0,0
2009-033,0,0
2009-034,0,0
2009-035,0,0
2009-036,0,0
2009-037,0,0
2009-038,0,0
2009-039,0,0
2009-040,0,0
2009-041,0,0
2009-042,0,0
2009-043,0,0
2009-044,0,0
2009-045,0,0
2009-046,0,0
2009-047,1,1
2009-048,0,0
2009-049,0,0
2009-050,0,0
2009-051,1,0
2009-052,0,0
2009-053,0,0
2009-054,0,0
2009-055,0,0
2009-056,0,0
2009-057,0,0
2009-058,0,0
2009-059,0,0
2009-060,0,0
2009-061,0,0
2009-062,0,0
2009-063,0,0
2009-064,0,0
2009-065,0,0
2009-066,0,0
2009-067,0,0
2009-068,0,0
2009-069,0,0
2009-070,0,0
2009-071,0,0
2009-072,0,0
2009-073,0,0
2009-074,0,0
2009-075,0,0
2009-076,0,0
2009-077,1,0
2009-078,0,0
2009-079,0,0
2009-080,0,0
2009-081,0,0
2009-082,0,0
2009-083,0,0
2009-084,0,0
2009-085,1,0
2009-086,0,0
2009-088,0,0
2009-089,0,0
2009-090,0,0
2009-091,1,0
2009-092,0,0
2009-093,0,0
